UserId,Tau
"13123097","22"
"10176155","1047.6"
"15571511","546"
"11835114","552.714285714286"
"13629454","4820"
"5862126","1857.5"
"7634066","82"
"3931385","126"
"1775471","64"
"4686080","1298"
"15903741","1442"
"14761643","1944"
"7789861","2845.5"
"44972","41"
"15342595","864.571428571429"
"3545083","1118"
"15804645","130.444444444444"
"11367993","340"
"6742108","272"
"2854190","31"
"15830072","138.888888888889"
"3695849","652"
"10182808","959.6"
"842704","23.5"
"888393","2775"
"10404390","379.75"
"17470508","101"
"8954845","806.5"
"15473603","17"
"15356600","1241"
"16006976","50"
"14553722","97"
"15773053","219"
"5352526","773.2"
"15752236","186.5"
"13628691","1314.4"
"15056241","2233"
"3908237","2204"
"11268315","2620"
"3450691","168"
"10836854","61"
"15900110","1123.8"
"778913","1301"
"15244225","1104"
"16934820","957.5"
"16432136","964"
"184491","782"
"15252968","999"
"10297304","269"
"7643562","821.142857142857"
"8815957","398"
"11739100","309.357142857143"
"12578798","5818"
"14943856","2545.5"
"5584716","73.3333333333333"
"8708057","2844.5"
"14862885","1423.25"
"1583083","857.333333333333"
"15106893","1272"
"9606465","4"
"2289331","2233"
"11658838","172.75"
"10184333","1955"
"5904606","4732"
"16997076","18"
"7332319","1206"
"11776593","566"
"15234678","485"
"11975673","1478"
"15157241","503.666666666667"
"14999535","3588"
"15156117","510"
"795016","591.181818181818"
"13172183","544.714285714286"
"15046226","560"
"5308699","143"
"2000890","1168"
"15922508","2"
"16078889","121"
"4962274","1121"
"5668022","2531.5"
"1104820","744"
"3633004","1850"
"9630563","1778"
"9470200","2499"
"15163813","1181.5"
"914243","1889"
"13696596","50"
"16978855","94.5"
"14510231","808.333333333333"
"283361","540.3"
"3585429","5642"
"8144405","11"
"8967428","2165.5"
"3972659","1354.6"
"5696465","8159"
"7101143","101"
"16235569","705.5"
"5125560","502.764705882353"
"16577797","610"
"12669067","4676"
"2823774","2918"
"13565167","64.5"
"11155988","2536.33333333333"
"15742025","121"
"12162023","2766"
"13306187","6723"
"11788112","66"
"15954768","214"
"16548482","41"
"16527495","99.5714285714286"
"13763743","710.6"
"15814710","15"
"14234865","2015"
"15690531","191"
"1184072","983.142857142857"
"17155740","125.416666666667"
"14996944","3988"
"13803371","598"
"15153159","1056.16666666667"
"7109821","90"
"516028","1008"
"12527714","299.5"
"14744074","677"
"8642686","1875"
"11924380","58.5"
"12346763","2006"
"10154403","1286"
"15751744","113"
"11397434","48"
"15258616","378"
"9300110","451"
"1445898","1574.5"
"14631114","855"
"967638","1445"
"15463507","172.111111111111"
"15400067","145"
"9188073","2938.5"
"16260185","9"
"15166102","1299"
"8104000","1359"
"16364681","237"
"11828085","221"
"14438749","1859"
"8657981","616.25"
"10146942","720"
"16886925","108.5"
"6875750","1297"
"13989174","4102"
"16906559","55"
"17430941","182"
"10728774","1349.2"
"5881048","1816"
"12844732","5233"
"17492687","78.8888888888889"
"13393302","4681"
"16761237","23"
"10075960","3641"
"15176346","519.375"
"1681528","3951"
"8809751","1113.66666666667"
"12051784","903"
"15275402","1176"
"1632752","948"
"4560093","251.448275862069"
"14063608","5"
"11781611","622"
"7289232","272"
"3300911","453.8"
"16491055","188.933333333333"
"120234","722"
"13936544","1752"
"13230990","367.666666666667"
"4416181","2374.33333333333"
"8529954","4"
"15860448","383"
"11461941","745.5"
"15840488","131"
"4857992","2012.25"
"10613018","953"
"14718169","47"
"14503327","633"
"1531116","677.75"
"2051984","346.6"
"4157421","1121.8"
"9669807","6570"
"15688683","169"
"11164584","239.666666666667"
"15489692","950.25"
"11486426","4465"
"4460575","484"
"96931","254.5"
"16205487","2066.5"
"17561422","21"
"16626189","852.25"
"11605634","384.5"
"15048918","420.5"
"6278683","1486"
"15545346","217"
"17070574","1725"
"17004027","224.6"
"8895744","3550.5"
"15483264","3771"
"9164071","642"
"7607899","3782"
"4888922","25"
"14413414","230.923076923077"
"16668170","158.25"
"9197955","1439.66666666667"
"13206896","150.5"
"1126008","193"
"14066651","4730"
"15355634","1033"
"9984028","1177"
"12277236","465"
"11349392","503.166666666667"
"14673530","1397.75"
"5054318","1252.8"
"12980614","2855"
"9004612","28"
"16795670","313"
"9927210","1318"
"11221963","75"
"4725226","843.333333333333"
"1698756","1733"
"14471263","1966"
"15065268","881"
"1698346","6573"
"16749673","684.5"
"15089484","49"
"221166","2469"
"1030576","3250"
"5329993","952"
"571778","554"
"15952246","3455"
"6060754","1194.5"
"3364065","790.75"
"5649626","1426.5"
"7093730","182"
"3403019","43"
"9728533","1461"
"12655931","46"
"16906114","610"
"10376268","1182"
"1609153","2423"
"1960601","933"
"12074079","600"
"3605206","733.090909090909"
"15387220","518"
"4198589","1450.2"
"1343979","1231.66666666667"
"15794730","71"
"13640771","1751"
"13192834","1682"
"6087667","295.428571428571"
"14159902","578"
"17696013","143"
"16491782","1008"
"15472288","492"
"15576787","915"
"10269482","1214.66666666667"
"15930505","13"
"472377","515.5"
"15418827","504.142857142857"
"990155","911"
"15517817","250"
"7231829","1000"
"16073308","412"
"7242490","511.153846153846"
"5364583","997.571428571429"
"14723532","728"
"6337083","3"
"14600437","1285.5"
"16394983","176"
"16664167","53"
"16781955","416.166666666667"
"1544780","1965.5"
"12407619","2188"
"17329717","1159"
"15509470","3551"
"17003619","388"
"11368580","724.666666666667"
"9406326","1489.2"
"16899399","337.5"
"8558312","250"
"3413286","1171"
"16616243","97"
"12194227","2350"
"2204093","2204"
"17143445","259"
"13440925","594.333333333333"
"16449332","24"
"13944300","271.5"
"2777063","1220"
"13732269","865.5"
"16707817","1231.5"
"15048830","20"
"13778632","1774"
"14727840","954.4"
"7942553","389.111111111111"
"16659763","153"
"14866626","3737"
"10952056","274"
"17345509","912"
"16364240","171"
"16712344","102.5"
"14752540","825.666666666667"
"16182495","1425"
"15827016","5"
"16454011","782.5"
"15540502","6039"
"14101754","1488"
"13476336","1368"
"9019732","580"
"6010211","7829"
"1518100","708"
"14898374","156.166666666667"
"16029988","251.375"
"14305596","22"
"7595626","1082"
"11607340","47"
"15391885","814"
"8763752","1349"
"9924819","1681"
"14521280","320.3125"
"15802219","30.3333333333333"
"12953642","1427.75"
"15403678","2574"
"11035150","443"
"862591","2716"
"11027085","2"
"13255785","644.727272727273"
"9854824","3458"
"15557529","1194"
"13313466","201.5"
"3929917","124.333333333333"
"2047843","1070.83333333333"
"16441186","119"
"11915141","2140.66666666667"
"10861398","57"
"4911434","3405"
"16952562","933.5"
"13191920","1445.5"
"1548052","3191"
"15756895","13"
"11132990","3368"
"15628525","1459"
"8913338","2521.5"
"12698179","340.5"
"16390169","864"
"13672682","8"
"13569510","973.5"
"16843951","50.5"
"13488334","837"
"12842412","577.153846153846"
"17443131","3"
"16946743","48"
"6436209","1569"
"15351165","73"
"14902761","544.666666666667"
"7389168","412.5"
"1626977","2204"
"2087906","4923"
"14209897","173.384615384615"
"631051","1770.75"
"518012","507.466666666667"
"14947575","2495.33333333333"
"3709041","1560"
"2516375","1641"
"14033226","1201"
"2579677","282"
"15498995","28.5"
"5246506","2418"
"12135338","4538"
"6796354","774.8"
"14505840","193"
"15705063","2615"
"15170292","232"
"14501114","1579"
"15285938","3882"
"16934413","50"
"11824979","397.85"
"8617625","745"
"13343079","794"
"5892805","19"
"12323191","1166.83333333333"
"10436435","1010"
"16578069","188.2"
"16608745","167"
"12559800","212"
"2073081","2387.5"
"1230394","1510.25"
"1265200","1983.66666666667"
"11330957","1376.5"
"17535238","127"
"12724735","87.6666666666667"
"12081358","862.5"
"15448765","599"
"15556679","141"
"986451","3076.5"
"14242179","2222.5"
"6165540","1433"
"13832522","1746"
"280069","681.333333333333"
"17241627","44"
"12905324","100.4"
"3288439","102.25"
"11799955","2613"
"8835066","332"
"12045272","246.333333333333"
"13200836","2105"
"6116950","1688"
"1560865","657"
"16487791","577"
"15014983","861"
"9228349","383.2"
"8957217","1087"
"16095144","884"
"14675984","531.133333333333"
"13974562","6175"
"11983479","829.222222222222"
"9529262","2"
"17638245","83"
"2579739","1044"
"8142549","1582"
"15140904","103.25"
"516126","2735.66666666667"
"7119107","203"
"1535349","555.142857142857"
"12917522","6773"
"13545384","2370"
"1431250","353.545454545455"
"9437961","294"
"10838068","389"
"1219434","519.666666666667"
"15935367","2246"
"10738755","2078"
"16308859","4528"
"1660757","47.5"
"15400291","221"
"15500888","360"
"9258898","266.5"
"12960546","71"
"477372","641.8"
"4663265","1789.75"
"7641328","2712"
"906592","361.933333333333"
"13654098","32"
"15592658","347.25"
"16751529","191"
"16929374","503"
"16217263","71"
"17453543","84"
"13265610","4653"
"16490069","25"
"6410582","623"
"3109289","1113"
"7454164","688"
"16885127","138.8"
"15313477","136.666666666667"
"15687951","3839"
"13198623","43"
"15147484","5038"
"16280846","974.666666666667"
"11908897","1164.5"
"15170432","70.6666666666667"
"1370984","476.352941176471"
"9718260","568.5"
"15520571","643"
"16734825","118.6"
"14926988","416.846153846154"
"2975396","6595"
"14222965","107.227272727273"
"15659815","272"
"14173947","936"
"9290619","2317.5"
"10317337","3638"
"13197940","531.428571428571"
"592330","23"
"15779923","3325"
"8447307","2712"
"14060018","471"
"4179032","1888.33333333333"
"5264220","273"
"13965363","676"
"6183018","3138"
"15948806","1385"
"12658534","85.5"
"10436794","284"
"14107650","2112"
"15450249","4873"
"7462954","2846"
"2175704","218.583333333333"
"15605420","604"
"17508913","690"
"5119472","46"
"15258953","358"
"13485030","2289.5"
"9616205","3318"
"17599330","97.5"
"3786276","1990"
"9846062","2300.33333333333"
"7433421","695"
"1511294","248.421052631579"
"15592280","934.666666666667"
"4154099","512"
"2924735","526"
"14626562","344"
"12622913","658"
"2429852","99"
"6173232","1056.75"
"15150406","108"
"7841952","2865.5"
"14629714","1263.16666666667"
"13121145","335"
"9148102","280"
"14184168","192"
"9906885","2233"
"16353903","4199"
"17050254","454.5"
"6594077","5181"
"12536456","1334.5"
"7949517","3501.5"
"3165940","11"
"16445003","41"
"17133800","1153"
"16850682","343.125"
"3423040","4156"
"482899","5312"
"14510830","452"
"14427951","524.666666666667"
"13077944","199.25"
"14867907","1824.75"
"16592518","354.777777777778"
"6328167","504.75"
"13317020","2711"
"12881209","468"
"8249146","962"
"15070436","1194.6"
"8781441","251"
"15994410","480.5"
"1251845","519"
"8397695","185.5"
"2356546","852"
"15594461","900.333333333333"
"6689583","602"
"14030496","1849"
"6241043","1754"
"11140503","251"
"5312479","1277"
"15936182","645"
"16077840","1457"
"2179893","2264.66666666667"
"16689933","75.5714285714286"
"5321863","768.5"
"7387331","3385"
"13203137","264.5"
"403264","1656"
"13186285","507.642857142857"
"15012129","1607"
"14212783","432"
"17215148","265"
"8979217","2852"
"12312549","588"
"4855041","815.166666666667"
"10528516","737.5"
"16562153","1255"
"15330212","1204.75"
"16961144","478"
"15990980","559"
"5269906","1001"
"15046184","191"
"4310761","83.5"
"14605224","769"
"12730112","414.909090909091"
"15426705","116"
"5787176","655"
"8206300","874.25"
"12215366","2098"
"5806746","739"
"5160522","254"
"14454943","407.5"
"10735374","2273.5"
"13835548","480"
"11465175","4340"
"15472976","1113.5"
"7969405","5"
"15858183","219"
"13647631","283.857142857143"
"15127302","1139"
"4623779","2153"
"3004698","503.176470588235"
"10484956","1430.5"
"4389924","3235"
"16917188","234.625"
"12454333","7266"
"14562472","96.5"
"13749032","507.875"
"9029028","261"
"2468883","1754"
"2455413","1312"
"5349823","1375"
"16610577","350"
"15353823","1176"
"4885131","1734.5"
"15470820","1161"
"9155679","3247"
"13759596","169"
"15225476","208.5"
"11747455","193"
"3706051","704.333333333333"
"2239784","425.875"
"15118113","5638"
"15100074","47"
"3850340","488"
"12861760","951.833333333333"
"11016321","1792.66666666667"
"2131215","2663.5"
"11618673","27"
"15593958","944"
"14852930","502"
"2780806","49"
"3705055","1835"
"562910","992.666666666667"
"2666378","1252.8"
"13082557","1436.2"
"15735226","777.333333333333"
"16059507","1451"
"11190316","2636.5"
"15588449","979"
"3716204","313.5"
"9983403","393"
"16372045","1514.5"
"2241963","340.157894736842"
"15262754","696"
"1494695","120"
"1524180","866"
"14957898","359.25"
"11928090","169.333333333333"
"931002","5285"
"422855","691"
"739119","192"
"15186159","469.9375"
"5879868","837"
"15792588","371.5"
"12417757","2920"
"15010350","1046.4"
"15129151","3842"
"6330443","1472.5"
"11936657","103.8"
"598057","4103"
"15534502","15"
"12463798","153"
"7976880","822.5"
"4217759","547"
"15518008","521"
"10792295","2113.33333333333"
"17280586","1435"
"12087345","1200"
"15038759","2694.5"
"13681571","412.25"
"14933006","70"
"31897","318"
"15749573","442"
"8934559","100"
"14924056","311"
"14963730","1623"
"16598185","2"
"15397382","58"
"3671893","1809"
"4607509","2013"
"11744091","94"
"13347947","11"
"15407030","67"
"13817418","436.5"
"16577473","113"
"16131254","167"
"41604","1990"
"9264814","1789.5"
"14096525","998.4"
"4760595","1606"
"14520927","2458.5"
"17199605","180"
"8810061","1530"
"10802651","1037.33333333333"
"4208489","656.090909090909"
"13543449","1904"
"13009993","405"
"9150705","1542"
"6067528","512.692307692308"
"6572150","96"
"14847366","787"
"14579230","1526.75"
"13890232","3764"
"15359417","175"
"4517964","1039.14285714286"
"15236420","2064"
"2613439","241"
"10660134","1281.8"
"17485536","48"
"14435923","288"
"13220248","1031.66666666667"
"2111924","3021"
"12623075","1454.4"
"15592321","164"
"10139946","7104"
"424419","4724"
"202345","1160"
"4640920","164"
"16512637","80.5"
"853065","6582"
"5699680","3873"
"7631359","67"
"7462031","1669"
"17187379","1368"
"14892336","526"
"8777118","2975"
"14840738","687.181818181818"
"8526628","5400"
"1140840","81"
"1490470","1705"
"9497201","260.4"
"14735658","1644"
"16791904","579"
"10997663","1048"
"7837837","7161"
"9830781","1758.25"
"14843586","1526"
"12111772","2057.5"
"14765871","1251"
"9517448","5858"
"11529280","186.3"
"12502","9"
"15503448","110"
"1566598","2710"
"14983637","7494"
"2074662","1696.5"
"17415540","54"
"5216147","6650"
"12372367","536.4"
"5023024","524"
"15789882","5892"
"3619889","3597"
"4860686","2042"
"15257203","889"
"17488820","790"
"15402251","842"
"1376844","1703"
"11308625","909"
"2659499","550.571428571429"
"9437824","513"
"17654343","148"
"11353167","833.666666666667"
"2177240","1058"
"10989186","360"
"3575623","376.375"
"9947735","887.5"
"14479484","2111.5"
"2163226","2325"
"16686789","249"
"6083037","377"
"8443797","601.666666666667"
"10969896","841.333333333333"
"10308953","453.5"
"13110035","806.75"
"14394256","46"
"10702010","805"
"12134149","134.5"
"14813120","2462"
"8979629","709"
"16320447","31"
"15018327","2511.5"
"11321428","2347"
"3722057","1"
"16376185","134"
"15916406","1279.5"
"7801288","463.333333333333"
"14614286","226.885714285714"
"11419717","6985"
"15757050","1370.33333333333"
"10871880","191"
"4108881","1346.5"
"15041667","14.5"
"12386243","3031"
"13022313","6"
"7059087","5028"
"13208553","1254"
"11161953","794.75"
"5877690","365.95"
"14212549","558"
"17166430","326"
"15702166","4"
"8283047","553"
"14269028","1907.5"
"16197293","696.5"
"9999478","4"
"3104199","1042.5"
"12613208","1228.5"
"10723922","446"
"7367827","3488"
"15624769","279"
"15576175","5472"
"15068989","491.666666666667"
"348851","1130.6"
"13584750","1407"
"16291323","4527"
"10414643","1321"
"1100840","690"
"9110045","2706"
"175266","3403"
"16188254","334"
"15378640","1178.5"
"14371594","1950"
"14770085","223.473684210526"
"4341500","74.5"
"13449468","983.5"
"16454455","507"
"3996028","99"
"11543253","937"
"2883328","537.625"
"13794315","371.882352941176"
"14497896","1272"
"13467152","1422"
"17023379","115.315789473684"
"10649031","469"
"2945031","2796.33333333333"
"13272080","312"
"17011120","89.35"
"16406333","359"
"5544696","5064"
"14385026","239.5"
"1076993","656.333333333333"
"17338355","73"
"9357090","672.25"
"14571633","12"
"525672","1548.25"
"15829227","670"
"14273782","77"
"4241146","636"
"8368823","2846"
"14901838","88"
"10628282","324.2"
"12466028","529.533333333333"
"16280596","4519"
"15739902","2303"
"13791813","3121.5"
"15462497","692"
"1239406","1102.5"
"6721186","601"
"15774294","4903"
"15045854","1729"
"17417090","372"
"16510042","911.5"
"10725420","1036"
"15194892","1327"
"15407598","2858"
"1325279","458"
"2815959","126"
"15513167","264.75"
"15123310","53"
"15109646","644.714285714286"
"15253369","1933"
"8832610","1327"
"12370973","511.666666666667"
"15429229","30"
"10481527","963.375"
"5303291","3699"
"14182513","2138"
"15570720","280.363636363636"
"11091148","735.272727272727"
"15484972","1122"
"3810265","397"
"1435110","1289"
"13820890","1712"
"7677894","569.571428571429"
"10677046","1488"
"15005603","2785"
"7133015","768"
"14834388","2312"
"12224967","509"
"12278292","935.5"
"15724821","501"
"11567495","1068.33333333333"
"924313","2473.66666666667"
"2627043","299.692307692308"
"14790235","337.6875"
"1278561","464.625"
"12025298","500.333333333333"
"14620321","2137"
"1793379","2690"
"3982625","877.555555555556"
"13028931","6097"
"16539419","2544"
"15178570","165"
"2409473","335.5"
"14897361","764"
"15791015","1772"
"1129851","2768"
"13831250","573.857142857143"
"68936","553"
"16547619","1904"
"17431143","7"
"7119354","1193.8"
"11331471","572"
"16336830","622"
"11932332","274.2"
"16016510","118"
"16078822","583.5"
"4116874","1337"
"3124995","347"
"1543167","579"
"8961920","1153"
"14368559","2313"
"2069725","117"
"16829680","272"
"16375007","686"
"14650226","2728"
"11671669","5662"
"15174855","356.916666666667"
"16604566","1068.66666666667"
"13255956","1156"
"10471045","862.25"
"10216132","954.5"
"16516688","26"
"12142568","353"
"13393611","512"
"14061115","360"
"11525170","324.25"
"15063755","76"
"14612869","2716"
"10396564","987"
"8342406","1327.5"
"12854870","527.6875"
"6716817","4450"
"16243827","450.5"
"16227300","7"
"11041636","940.333333333333"
"1820200","1170.5"
"14864495","1045"
"11764098","1790"
"15542064","4599"
"14248154","981.571428571429"
"15318110","49.3333333333333"
"3661568","1223"
"15426563","856"
"12103619","1252.16666666667"
"924827","5541"
"6303600","7515"
"16620074","178"
"12049047","60"
"939116","1593.8"
"1298426","225"
"14581047","465.461538461538"
"9747645","796.333333333333"
"2083766","266.954545454545"
"6797400","1940"
"16337620","235"
"658736","229.5"
"5377037","233.2"
"15263010","268.4"
"15700775","1273"
"8177989","2539"
"13759081","21"
"5735702","1314.5"
"5184658","862.5"
"10546326","293.6"
"16765903","137"
"10969710","336"
"2135295","193"
"15343392","200.5"
"11082880","1178"
"13266382","381.2"
"12638510","77.0833333333333"
"11454127","1352.66666666667"
"9771455","745.1"
"3130453","3166"
"15004637","1769"
"16891208","432"
"429889","451"
"16376170","1255.33333333333"
"15170223","2351"
"4576447","2279.66666666667"
"2643094","3301"
"14302415","487"
"476840","1408"
"11239950","4543"
"13747570","1931.25"
"16190836","747"
"3187033","2516.5"
"16648416","576.4"
"14872175","1144"
"15505392","2523"
"14271060","6853"
"894525","829.888888888889"
"12886234","1717.25"
"9210263","798.7"
"12799038","1099"
"17454874","75"
"15910506","17"
"14366150","352.5"
"14326216","1255.33333333333"
"14038243","14"
"13293614","1546.33333333333"
"17137370","576"
"12237383","1372"
"3966282","573"
"14622269","744.5"
"11869100","263.285714285714"
"16839878","892.5"
"9753982","121"
"11943334","2447"
"6727536","1006"
"7100827","126.333333333333"
"14009515","2"
"1780823","1720"
"8468201","356.076923076923"
"6315631","1310"
"13168165","3550"
"6791340","1276"
"10595996","353.666666666667"
"17001793","47"
"1760179","359.772727272727"
"15109232","5945"
"10508877","393"
"16011253","14"
"10904432","15"
"1418457","10"
"10635934","1098.33333333333"
"389447","495.666666666667"
"7141125","60.5"
"2602965","91"
"15692105","265"
"13961465","82"
"17183088","172"
"11132827","2185"
"14443905","844.25"
"15281682","2983"
"16067936","483"
"868765","2010"
"14029542","2"
"3803038","1649"
"14665036","3169.5"
"3734952","51"
"10473393","2424"
"17380844","248"
"10145510","8136"
"212168","5304"
"10800072","250"
"12814748","61.9655172413793"
"8508116","65"
"5649810","878.75"
"13992431","574"
"4730979","882"
"5859682","1442"
"15981319","864"
"14651201","115"
"8571457","3364"
"1072694","415.666666666667"
"4744177","200"
"9025097","1005"
"8342837","104.333333333333"
"10727761","4"
"4482323","425"
"16492842","1913.5"
"10467779","3589"
"17291070","251.5"
"16303619","588"
"15638872","106"
"9720700","1245"
"14234491","305.25"
"14638654","4109"
"16786326","994"
"17500436","162"
"13092093","714.833333333333"
"10006509","20"
"5261991","3385"
"4889295","214"
"4112733","776"
"4856739","575.5"
"16010759","121.6"
"13828452","339"
"11660911","6872"
"11841177","669"
"12874418","122"
"15212530","291"
"1265302","818.25"
"1112947","2503"
"11902885","264"
"14799714","897"
"12602326","560"
"15349156","190"
"2335364","638"
"56658","452.272727272727"
"15301596","144"
"15924075","3364"
"14292296","575"
"17257274","10"
"14677668","671"
"10569922","184.342857142857"
"16160590","4350"
"10262257","1201.75"
"7477638","413.5"
"7120670","2852"
"15489412","27.5"
"12911649","191"
"1269916","1632.33333333333"
"2307804","2132.66666666667"
"3551483","976"
"11297147","381"
"14178379","3771"
"15511119","2968"
"15516042","105"
"12458901","615.375"
"2458952","5450"
"1537060","563.076923076923"
"7438256","1819"
"11901526","1161"
"9852985","940.333333333333"
"12003973","3110"
"16460454","56"
"3328357","380.5"
"15763284","104.5"
"11079591","3433"
"14711175","430.142857142857"
"13010779","1846.5"
"5919482","6321"
"17396193","116"
"14909811","525.5"
"11860907","166"
"13272655","777.5"
"14601668","287"
"7229359","2328"
"15065445","117.4"
"14799865","98"
"3289071","5114"
"2011091","2828"
"15439115","105.727272727273"
"12677254","1076.8"
"5580421","3550"
"7663591","2734.66666666667"
"6660788","1750"
"13049523","997"
"5255760","1075.66666666667"
"14757737","913.333333333333"
"10760553","2693"
"10702640","72"
"14192572","221"
"15005346","89.25"
"2395047","2"
"11164075","706"
"1815067","1515"
"7427723","5233"
"1096450","3362"
"3926076","405"
"15605378","1191"
"16387963","1839"
"14346909","824.4"
"5373621","235"
"15335028","385"
"838719","2012"
"4055033","3935.5"
"17038942","156"
"9349905","1477.5"
"11103938","798"
"7784288","899.125"
"7265391","1308"
"16706825","743"
"15819684","1391"
"17294152","161"
"8574728","4011"
"3292373","157"
"12821258","360.75"
"8028886","1201"
"3117650","962"
"1486954","437"
"7013263","1042.25"
"14909180","207.5"
"13592469","335"
"15736242","1959"
"5245638","148"
"10533058","291.333333333333"
"16529366","1035"
"6795368","1848"
"14940099","32.7142857142857"
"11049825","563"
"1103474","1901"
"2527399","1319.33333333333"
"2392358","722"
"13437430","177"
"1976647","1138"
"10924836","187.45652173913"
"14724522","91.25"
"201725","689.285714285714"
"10282866","7751"
"15460311","62.5"
"14154821","337.5"
"11587308","5593"
"15045767","3747"
"16796596","410.5"
"8559518","16"
"4119686","4020.5"
"8934172","1890"
"557985","1071"
"5269612","148"
"14970277","218.5"
"10169081","1181"
"16750971","1561"
"13705218","1103.33333333333"
"13209871","938"
"14282920","766"
"12294291","1965"
"2680864","182.071428571429"
"6074903","654"
"17606434","89"
"17453643","335.5"
"16233817","852"
"15583321","4195"
"6097845","427.105263157895"
"15089160","350"
"16044878","1312"
"17490629","817"
"13435478","991.5"
"11214892","1690"
"15023804","612.75"
"12051024","455"
"15731257","819"
"4168185","2673"
"6163741","44"
"5826312","4517"
"10919368","840.666666666667"
"16546734","217"
"12817950","213"
"13285583","69.4444444444444"
"279097","2030.66666666667"
"11779635","834.111111111111"
"11526868","4099"
"14409911","114"
"14552868","3335.5"
"12355605","276.5"
"14022639","651.857142857143"
"14376184","2868"
"3621842","327.52"
"15183312","289"
"10284387","741.666666666667"
"3577963","1512"
"3515596","75"
"2887041","392"
"7409481","502.5"
"11241023","1431"
"14873828","1458"
"13084917","594"
"4683568","134"
"14918571","1686.75"
"14745074","1091"
"6568455","934.666666666667"
"17123950","240"
"9724861","4398"
"14664343","2224"
"3744304","1334.83333333333"
"11996447","4056"
"5007729","4333"
"7346922","369.5"
"15695474","15"
"5078531","576"
"17398204","921"
"4717188","16"
"15433642","2613"
"14198174","335"
"17435953","77.5"
"15497888","4201"
"16453198","82.5"
"16437731","275"
"16730800","282.25"
"339946","1434.5"
"17149763","1654"
"652541","1229.6"
"17487172","525"
"8597381","1028"
"1524213","971"
"15186693","591"
"16354499","219"
"17397716","309"
"12561837","796.142857142857"
"16134745","264"
"15827644","2252.5"
"214518","1005.5"
"13556649","574.4"
"17036252","24.5"
"15894091","120.071428571429"
"6253539","2133"
"670844","1608"
"1836889","2550"
"13825910","298"
"7814125","650"
"12020266","1584"
"12509535","1107.28571428571"
"3655977","1418"
"15510171","491.538461538462"
"15242585","1247.5"
"12192827","1730"
"982124","349.739130434783"
"5571686","275.407407407407"
"3742489","794"
"17652628","483"
"17279700","330.5"
"14677173","2388"
"15033244","4101"
"16001266","815"
"14106281","325"
"17349773","221"
"16613479","74"
"11696755","2278"
"17567185","116.333333333333"
"17124288","44.1739130434783"
"16251175","324"
"6329540","2010"
"16633189","911"
"12406269","230"
"12601201","863.75"
"2188819","263"
"5869163","8.66666666666667"
"15279628","470"
"7742692","1387.8"
"15642695","725"
"1031838","3198"
"12664253","654"
"1088373","1547"
"14557207","1799.33333333333"
"2353003","115"
"7790239","3061"
"15769717","2372"
"15456503","622"
"16789538","17"
"15992593","582.8"
"12344016","398.8"
"7234626","951.166666666667"
"10284540","994.75"
"15646097","13.25"
"14855017","4174"
"15216092","1762.5"
"15575807","327"
"2187053","1127.5"
"16003808","1678"
"15402004","208"
"2415752","2870"
"1790038","3934"
"15175956","423.833333333333"
"16488681","140"
"2410547","279.387096774194"
"13949933","180.386363636364"
"5520689","1208"
"11151962","657.333333333333"
"17020095","199.166666666667"
"13894811","457.666666666667"
"4315597","330.333333333333"
"5814024","1114"
"16949057","325"
"12163898","89.75"
"15811149","709"
"3116231","454.764705882353"
"13615143","1440.5"
"9980185","818"
"5562041","368.05"
"15399498","171"
"11478372","484.111111111111"
"15205723","2348"
"3444483","455.333333333333"
"16960192","191.5"
"15142402","3070"
"15164421","129"
"5860941","1525.5"
"13121941","1580.4"
"8776634","345.166666666667"
"16347767","224"
"7217997","1008"
"16063685","615"
"9092934","1530"
"15484739","6218"
"9018429","1220"
"10249415","29"
"11989571","1826"
"12425584","2181"
"9209203","214.628571428571"
"9848692","834"
"715361","1"
"6014384","3622"
"17497894","647"
"14714363","608.545454545455"
"15850018","573.142857142857"
"7440964","1724.6"
"3265447","928.833333333333"
"9261599","19"
"15636470","307.5"
"14230494","433"
"17123578","92"
"5308892","174.857142857143"
"1937052","748.1"
"16769051","1042.5"
"1747411","1025"
"3424884","1731"
"16108727","375"
"6338215","1007"
"15590284","912"
"14599244","929.75"
"6636638","1309.25"
"10409809","435.916666666667"
"13774034","2232"
"12674402","1317"
"6130753","1276"
"17375323","77"
"11216384","5326"
"14861174","2220"
"15348317","386"
"15155864","335"
"11079192","192.333333333333"
"14367354","1119.5"
"2244766","2571"
"15232268","318.333333333333"
"16851694","933"
"9731658","900.444444444444"
"7225946","2299"
"8759643","582.333333333333"
"16531200","87.5"
"16310907","288"
"9527949","7121"
"14916419","47"
"17097477","14"
"17569245","179.5"
"4655413","1508.75"
"6638412","97"
"2904322","2721.5"
"5486582","518"
"16873617","2156"
"3130600","445"
"2798621","65"
"6654199","958.5"
"16333965","1632.5"
"17515609","123"
"15101800","159.222222222222"
"11464248","277"
"13029108","348"
"9654279","1530"
"9725140","295"
"17087213","483"
"15667462","5140"
"11908528","1108.8"
"2073955","4"
"11488781","684"
"8305127","4269"
"11134416","379"
"4490030","73.5"
"15367508","48"
"15157423","799.333333333333"
"14291434","676"
"14912911","223.272727272727"
"1050536","52"
"16435851","905"
"17642402","24.5"
"12853050","4360"
"1162512","552.25"
"5589510","2807"
"5686623","1077.4"
"16947190","329"
"9207714","769"
"16527962","362"
"16225564","96"
"590572","557.846153846154"
"7474850","15"
